id,incorrect_name,length,ref_code,ref_name,ref_unit
-3768974886941184140,фанера береза л. 1220 *2440*21 мм f1/f1,39,,,
7192667108858189530,фанера 21 мм береза фк строительная 1525х1525 мм,48,,,
-2887420428027412622,фанера фк 1525х1525х21мм,24,,,
8253046827935668448,фанера фк 21 мм 1525x1525 (4/4 нш),34,,,
364389587220546452,фанера береза фсф 2440х1220х9мм,31,,,
5156422479029025048,"фанера фк нешлифованная 4/4 21 мм 1220*2440 (береза) (2,52 м3 )",63,,,
-1984367117581289572,"фанера 21 мм нешлифованная 1525x1525 мм, фк сорт 4/4, 2.325 м²",62,,,
-4996213586539704003,фанера нешлифованная фк сорт 4/4 1525*1525*18мм,47,,,
3086389626317057917,фанера фк 1525х1525х18мм iv/iv (нешлифованная),46,,,
264466819054381157,фанера фк 21 мм 1525x1525мм сорт 4/4 нешлифованная(2 недели производство + 4-6 недель),86,,,
-6079628611508506270,фанера фсф нешлифованная 4/4 1500х3000х18мм ш2 2/2,50,,,
5152722222545550836,фанера фк нешлифованная 4/4 18х1525х1525мм (береза),51,,,
8689302192425513091,фанера фк нешлифованная 4/4 21x1525x1525мм (береза),51,,,
5091911229388790848,фанера фк нешлифованная 4/4 21х1525х1525мм (береза),51,,,
-3181337996757939834,"фанера фк нешлифованная 4/4 21х1525х1525мм (береза) (6,468 м3 )",63,,,
-4333446913634149605,"фиксатор ""кубик"" 20/25/30/35 mm (250 шт)",40,,,
8570645979307977479,фиксатор звездочка 30 (арм. 8-25мм),35,,,
6352891756250236978,"фиксатор ""звездочка"" 30",23,,,
-8913333768827813339,фиксатор для стен д30мм (звездочка),35,,,
-7965617910230398377,фиксатор звездочка 30 мм (500 шт),33,,,
-4703254190766558724,фиксатор звездочка 30 мм усиленная,34,,,
1776024000150809144,рродеталь хомут 8x12 оцинкованная сталь упак. 10 шт. dph8x12,60,,,
-8678309813769980705,хомут на металлические трубы 80-160 мм,38,,,
2297606260035628872,"хомут на металлические трубы, d80-160",37,,,
-2822063685378676481,"свк хомут сантехнический для труб с гайкой 3/4"" м8 25-29 svk-fe020",66,,,
-856649705382823212,"хомут высокой нагрузки с резиновым профилем с гайкой м12 2 "" (59-66)",68,,,
-3647938973652946044,"хомут для крепления труб -оцинк., стандартный с резиновой прокладкой 1 1/2"" (48-52мм) м8 mayer",94,,,
-1283124488082839806,"хомут для крепления труб -оцинк., стандартный с резиновой прокладкой 1 1/4"" (39-46мм) м8 mayer",94,,,
-3900153393568666300,"хомут для крепления труб -оцинк., стандартный с резиновой прокладкой 1"" (32-35мм) м8 mayer",90,,,
1958964423743941094,"хомут для крепления труб -оцинк., стандартный с резиновой прокладкой 1/2"" (20-24мм) м8 mayer",92,,,
-6760359465495187491,"хомут для крепления труб -оцинк., стандартный с резиновой прокладкой 2"" (60-65мм) м8 mayer",90,,,
6613391604870057031,"хомут для крепления труб -оцинк., стандартный с резиновой прокладкой 3/4"" (25-28мм) м8 mayer",92,,,
8516328192635030179,хомут с гайкой и резиновым профилем (as celik) 1\2'' м8 (20-25),63,,,
-1180778007544807858,хомут с гайкой и резиновым профилем (as celik) 3\4'' м8 (25-29),63,,,
-7882865738269402365,"хомут сантехнический д/труб 1/2"" (20-24мм) с резин.упл. и гайкой м8/1,0х20мм",76,,,
4204620620233681928,"хомут сантехнический д/труб 3/4"" (25-28мм) с резин.упл. и гайкой м8/1,0х20мм",76,,,
-2221881261100950239,хомут трубный стандартный 1/2 с уплотнителем,44,,,
-4184394685099682763,хомут трубный стандартный 3/4 с уплотнителем,44,,,
1209700649997489670,"хомут пластиковый 450x5,2 черный (упак.50шт.) арт.4772",54,,,
-7808899505709904237,"хомут для труб с гайкой 1 1/2"" (48-53) м8",41,,,
6829201349200181102,"хомут для труб с гайкой 1 1/4"" (39-46) м8",41,,,
-5817083994783426355,"хомут для труб с гайкой 1"" (32-38) м8",37,,,
6254272144368533069,"хомут для труб с гайкой 1/2"" (20-24) м8",39,,,
-4954397113847317824,"хомут для труб с гайкой 2"" (60-64) м8",37,,,
4985916008578230223,"хомут для труб с гайкой 3/4"" (25-30) м8",39,,,
7120951881369153253,"uhh32-d076-400-100, хомут 7,6х400мм нейлон черные (100шт) иэк (iek)",67,,,
1234507196910158414,дюбель-хомут дх 19-25 нейлон бел. (уп.100шт) fortisflex 57551,61,,,
3689395125572593422,"стяжка кабельная (хомут) 100х2,5 (уп./100шт) белая нейлон uhh31-d025-100-100 iek /уп. 100 шт/",93,,,
-8500846646706172999,"стяжка кабельная (хомут) 200х3,6 (уп./100шт) белая нейлон uhh31-d036-200-100 iek",80,,,
-8946063235800791871,"стяжка кабельная (хомут) 200х4,8мм белая нейлон. (100шт) (uhh31-d048-200-100) iek",81,,,
8268668889477272747,"стяжка кабельная (хомут) 500х8,8 белая нейлон uhh31-d088-500-100 iek",68,,,
-4230982144468702742,"хомут 2,5х100мм нейлон (100шт) iek",34,,,
-1886835264701874986,"хомут 2,5х100мм нейлон черные (100шт) iek (uhh32-d025-100-100)",62,,,
-8554180997911555926,"хомут 2,5х200мм нейлон черные (100шт) iek (uhh32-d025-200-100)",62,,,
-3651331380580611922,"хомут 3,6х200мм нейлон (100шт) iek",34,,,
-7125561032552601772,"хомут 3,6х200мм нейлон (50шт) iek (uhh20-d036-200-050)",54,,,
4966037651102219886,"хомут 4,8х200мм нейлон (100шт) iek",34,,,
4458425996691316907,"хомут 4,8х200мм нейлон (100шт) iek (uhh31-d048-200-100)",55,,,
693077361894026015,"хомут 8,8х500мм нейлон (100шт) iek",34,,,
-1951380886750616515,"хомут 8,8х500мм нейлон черные (100шт) iek (uhh32-d088-500-100)",62,,,
-5174785873806968877,хомут кабельный 2.5x100 нейл. бел. (ул.100шт) iek uhh31-d025-100-100,68,,,
-5150218823499649102,хомут кабельный 2.5x200 нейл. бел. (ул.100шт) proconnect 57-0200-4,66,,,
-7464879377534446779,хомут кабельный 3.6x200 нейл. бел. (ул.100шт) proconnect 57-0200,64,,,
7431759410256872326,хомут кабельный 7.6x400 нейл. бел. (уп.100шт) iek uhh31-d076-400-1 00,69,,,
-6159169706362806670,хомут кабельный 71 049 nct-048- 200-1 00/wh 4.8x200 нейл. бел. (ул.100шт) navigator 71049,89,,,
2438154904408968358,хомут кабельный ксс 8x200 нейл. бел. (ул.100шт) fortisflex 50007,64,,,
8273712494225858404,хомут кабельный ксс 8x500 нейл. бел. (ул.100шт) fortisflex 50013,64,,,
6919300423730521542,хомут кабельный ксс 8х200 нейл. бел. (уп.100шт) fortisflex 50007,64,,,
-4283157618372865809,"хомут кабельный морозостойкий хкм 3,6х200мм белый (100шт) iek",61,,,
2766666365044292352,"хомут нейлоновый белый 200x2,5-3 (100шт.)",41,,,
3038318676721688034,"хомут нейлоновый белый 300x3,6 (100шт.)",39,,,
-7544820103245337674,"хомут нейлоновый белый 350x4,8-5 (100шт.)",41,,,
7644342562473822531,хомут мет. червячный 40-60,26,,,
193187583927523237,хомут мет.червячный16-27 3/4,28,,,
-392256806018262327,"хомут стальной 3/4, krass",25,,,
-4088132656554626677,"хомут кабельный нейлоновый 7,2х400 белый (100 шт.)",50,,,
7747616862789776253,"хомут нейлоновый белый 100x2,5 (100 шт)",39,,,
5930016563332568974,"хомут нейлоновый 7,8х 400мм.(100 шт.) +",39,,,
7368951710609284648,"пластина квадратная 400х400х10 мм , ф отверстие 20мм по центру",62,,,
-1883254793450590700,пластина квадратная с отверстиями 400x400x10 мм (отверсти 20мм) id 20073670,75,,,
2641394682666552769,свфс шайба плоская din125 м 8 (1кг),35,,,
3745143592659552979,свфс шайба плоская din125 м10 (1кг),35,,,
-9093650611806854778,свфс шайба плоская увеличенная din9021 м 8 (1кг),48,,,
-1019801111533335199,свфс шайба плоская увеличенная din9021 м10 (1кг),48,,,
